reviewID,employerID,userID,gender,birthYear,highestEducation,metroID,metroName,stateID,stateName,countryID,jobTitleID,JobTitle,GOC,GOCconfidence,MGOC,MGOCconfidence,reviewDateTime,isCurrentJobFlag,jobEndingYear,OverallRating,CareerOpps,CompensationBenefits,SeniorLeadership,Worklife,CultureValues,RecommendFriend,BusinessOutlook,CEO,employerName,stockTicker,employerTypeCode,numberEmployees,annualRevenue,industry,sector,pros,cons,feedback
16295364,11891,38587076,MALE,,,508,Los Angeles,2280,CA,1,23023,Senior Account Manager,account manager,1.0,corporate account manager,1.0,2017-08-09 22:31:33.577,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,The money and perks are great.,"Long Hours, but lots of money",Request high pay they will give it to you.
16319858,11891,16629645,MALE,1983.0,MASTERS,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-08-11 10:15:39.537,0,2016.0,3.0,2.0,5.0,4.0,3.0,2.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- Great Base pay.
- Some of the engineers are really smart and know what they are doing.
- Free food and well stocked kitchen.
- Good benefits including unlimited vacation.
- Stock is doing great!
-Hackday is always great and something to look for.","-Innovation is dying at this company. If you compare what the product was in 2011 vs. now, they are mostly playing with video playback in the UI and minor features. Probably the reason being, everyone wants to keep their job and want to have as many projects to continue.
- Does lot of A/B testing, even for minor text changes. I'm glad they are not in hardware business else would have ruined the company. Felt product team is good, but not sure about what is right and don't have gut feeling on any thing. 
- Engineering teams competes with each other to build tools. Sometimes the work done for 9 months is thrown because other team built tool with cutting-edge technology.
 - Freedom and responsibility is there but it all depends upon on your leader &  how much he allows to exercise it.
- NIH within team syndrome.
- Managers are sometimes pain and always want to build their 'own' team with 'own' people which discourages existing team.
- IF you are looking for growth in the team, be careful of which team you are joining. 
- Favoritism is there and if the Mgr is really bad with employees, but good with his boss, he will get promoted. 360 only matters from peers and not from whom you manage.
- Can't raise question on why we are doing this.If you are not aligned with manager's vision, sorry but you will get axed soon based on ground of technical imcompetency.
- They try lots of recommendation A/B tests and merch logic but they are not sure if people will watch the title or not.

Ultimately they need to realize they are streaming company which has value in only 1 thing : Content. If you build great product but content is not effective, you are relying on product and not content to sell. If rivals catch up on product , its an issue.",Hire the people who have long term vision and who questions the authority on why we are doing this and not encourage who aligns with you. Don't want to see another qwikster debacle.
16356336,11891,23242892,FEMALE,1978.0,MASTERS,761,San Jose,2280,CA,1,0,,,,,,2017-08-14 15:46:49.907,1,,1.0,1.0,4.0,2.0,1.0,1.0,NO,Better,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"High pay, freedom and responsibility.","Everything else. If you want to work 90 hours a week, have no family life, and still get fired after nothing but glowing reviews, then this place is for you! In my case, I gave direct, actionable feedback about a colleague, and that led to my dismissal. The culture deck says feedback is never used to retaliate - but that's not true at all. So fair warning - if you give someone honest feedback about how to improve in their position, be prepared for that to bite you later on. Politics is real here - people are retained or promoted based on who they know, and people are so routinely fired here, regardless of their performance, that everyone is numb to it. 
Glad to see my time here coming to an end. If you like playing dirty politics at work, then you've found a good place. If you want psychological safety at work, keep moving.",Don't fire excellent people.
16478847,11891,25538231,,,,0,,0,,1,0,,,,,,2017-08-22 17:12:27.883,0,2017.0,4.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Everyone is equivalent to a ""valedictorian"". Colleagues are smart, ambitious, curious, and like to collaborate. Everyone brings their A+ game it's great to work people who know what they're doing.","You have to find your niche and hunt for projects, if you are proactive this shouldn't be an issue for you.",
16552677,11891,10195990,MALE,1987.0,BACHELORS,755,Salt Lake City,255,UT,1,0,,,,,,2017-08-28 07:51:48.133,0,2017.0,3.0,1.0,5.0,1.0,5.0,3.0,NO,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"There are some amazing people who work at Netflix, the call center supervisors, Workforce Management and Operations Managers genuinely care about giving the best training to employees and pushing themselves to be better. When Netflix says you will work with stunning colleges, this is truly the case in SLC. 
The benefits are top notch and pay is top of market for CS if you are in UT or CA. 
Its also really great to have an amazing brand on your resume.","You will probably not ever have much development in the SLC CS site. If you take a job there I would plan on only being there short term as you will get burnt out. 
Senior Leadership is very political in the SLC site. They claim they try to stick as close to the corporate culture as possible but regretfully its not true. They say they push for transparent ""feedback"", but ultimately ""feedback"" is used as a weapon to get rid of people not jiving with select senior leaders.  
If you are looking for work stability, this is probably not the place for you.","Truly stick to the Netflix values, not just when it is in your favor. You may be able to keep amazing employees in the interim but word does gets around and SLC is not an especially large market."
16831571,11891,52119883,UNKNOWN,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-09-14 13:25:32.227,0,2015.0,1.0,1.0,5.0,1.0,1.0,1.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,They pay a ridiculous amount of money.,"Horrible culture, everyone is afraid they will get fired any second. People hire their own friends/groups or people with less skills/experience so they can defend themselves against weaker employees and throw them under the bus. Lord help you if you don't know anyone when you get hired to form a posse' with.","Stop with all your nonsense pitch deck, it's dated, old and you aren't hired the best talent away from Google, FB, Amazon....the sooner you realize you are just a content company, and maybe pay reasonable salaries with reasonable fostering environment the better. Just ask yourself: how many employees would leave if you cut their salary. Probably every one."
16891697,11891,24507589,MALE,1989.0,BACHELORS,508,Los Angeles,2280,CA,1,0,,,,,,2017-09-18 17:17:01.983,0,2017.0,2.0,2.0,4.0,5.0,4.0,3.0,YES,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Pay is great and the company / leadership are inspiring. You'll likely have fun every single day.

From HR to finance to marketing, everyone is on top of their game at a way I've never seen in other companies","While the Silicon Valley culture seems true to form, the Los Angeles office culture is falling apart, and while everyone is whispering about it, no one is surfacing the problem. It's becoming a traditional Hollywood institution quickly, and I found it extremely disappointing. 

Here's a few issues that seem to be common:
1) Little room for employees to grow beyond their current roles and swimlanes.
2) The power distance between junior and senior employees in Hollywood functions has rapidly grown
3) Content teams are constantly at war with themselves and other functions
4) Title deflation is real","Do a culture refresh in LA. Double down on top-performing employees and help them find new, exciting opportunities to grow."
16913238,11891,114107,MALE,1981.0,MASTERS,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-09-19 17:46:14.913,0,2017.0,3.0,2.0,5.0,3.0,3.0,2.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"* Salary
* Perks (transportation / lunch / swag / celebrations)
* Business is great, customers are happy
* Internal tools are generally quite good","* Too much coordination required to get anything accomplished / too much coupling between systems (in contrast to stated culture)
* Poor engineering practices on most teams and very difficult to get teams to move to newer technology
* As company has grown, managers have taken a more active role, to the detriment of the code and architecture
* No leadership/seniority path for engineers - which also implies all engineers believe that they are special snowflakes.  This makes it hard to push for big changes.
* Engineering talent is decreasing over time.","Keep the business growing, but realize that the tech organization needs a re-prioritization of effort."
17057859,11891,62173985,MALE,,,761,San Jose,2280,CA,1,274009,Senior Data Scientist,data scientist,1.0,analytics,1.0,2017-09-27 17:41:29.56,1,,5.0,5.0,5.0,4.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Excellent culture, freedom to learn and to work on exciting projects. Great compensation package. The company treats their employees well and shows their appreciation for the hard work that makes Netflix great.","Culture is not for everyone, so if you realize that the culture doesn't fit with you or your values, it is best for everyone if you determine that early on.","Keep up the great work, stay nimble and innovative. Continue to treat the employees well and good luck in the future."
17144031,11891,62381399,FEMALE,,,755,Salt Lake City,255,UT,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2017-10-03 09:08:22.027,0,2017.0,1.0,,,,,,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,They have snacks and the benefits are decent,"Where to begin.. first of all they are not all inclusive,, they dont like older people such as myself to work there, also they are not diverse, i didnt see any hispanic or african american people there, only  a few.. mostly its white bread millenials..  they claim they live by their values but whoever does the hiring is seriously racist.. beforewarned they find a reason to let you go in training and if they dont like you  well then they use that ""reason"" to show you the door... do your research I wasn't the only one who they did this to.. its basically a churn and burn place  not worth it","so what is the deal here????????  there is no due process..  You guys just treat everyone like disposable feminine products...  I thought I could trust my supervisor but after doing my research and discovering his social media accounts were all about drug use.. blah  I am glad he fired me.. advice to management?   you all need to be fired   if for nothing else  than creating a culture of fear  and stress...  why are we not allowed to talk about difficult customers?  how does that help anything?  and why are the trainers allowed to lie and say that ""netflix customers are sooo wonderful  when most of them probably cant even read past a third grade level and it shows when they call in for ""help""    but god forbid if anyone says anything  ..cause then we are the bad guys and shown the door.. I personally cant wait for netflix to go bankrupt  and another better company to take its place"
17149186,11891,52328523,FEMALE,1983.0,MASTERS,0,,0,,1,0,,,,,,2017-10-03 13:17:51.547,1,,4.0,2.0,5.0,4.0,5.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Autonomy and great transparency
The product is well loved and known","Definitely hierarchy among teams.  (certain teams within the company have more say in things by the virtue of where they are in the organization)
Limited career growth",
17156345,11891,62459732,UNKNOWN,,,0,,0,,1,0,,,,,,2017-10-03 21:38:35.55,0,2016.0,3.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"-Nice pay rate
-Easy to do","-Stressful
-Upper management not very understanding
-Terrible scheduling policy",
17271799,11891,62797910,,,,0,,0,,1,0,,,,,,2017-10-10 10:24:06.46,1,,5.0,5.0,5.0,5.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Freedom and responsibility. Great benefits, compensation and colleagues.",Can be stressful at times.,
17319676,11891,57475731,MALE,1982.0,BACHELORS,0,,0,,1,0,,,,,,2017-10-12 12:19:32.737,1,,4.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"culture, people, direction, management, challenges.",growing really fast. increasing volume.,
17350396,11891,63019663,,,,0,,0,,1,0,,,,,,2017-10-14 07:53:13.05,0,2017.0,5.0,5.0,5.0,5.0,5.0,5.0,YES,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Great flexibility, great pay and great people to work for",No cons that I can think of,
17364119,11891,30577950,MALE,,,0,,0,,1,0,,,,,,2017-10-15 13:05:44.623,1,,5.0,5.0,5.0,3.0,3.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Treat you like an adult. You are given real time feeback, treated with respect and are expected to deliver A+ work.","Little room for errors, mistakes happen must pivot quickly from mistakes and move forward.",
17433911,11891,20060634,FEMALE,1989.0,BACHELORS,0,,0,,1,0,,,,,,2017-10-18 21:50:35.303,1,,5.0,3.0,4.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"stands by culture deck, 'freedom and responsibility' is not a buzz phrase but reality, treated like an adult, no micromanagement","no bonuses, no pay increases based on performance",
17727485,11891,328293,FEMALE,1970.0,MASTERS,761,San Jose,2280,CA,1,0,,,,,,2017-11-04 11:52:11.527,1,,5.0,4.0,5.0,4.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Dynamic, fun environment with lots of thoughtful, intelligent people. It's possible to have a real impact on your field by innovating and moving fast. HR supports employees with tough interpersonal challenges.","When people know in their heart of hearts they are not a top performer, they can be reactive, defensive, fatalistic and bitter. Some resort to toxic behavior. I wish they had the good sense to look for a more secure, less demanding environment.",
17923816,11891,49222108,,,,0,,0,,1,0,,,,,,2017-11-15 17:09:52.567,1,,4.0,4.0,5.0,3.0,3.0,3.0,YES,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Good benefits, give raise every years","short days, working less than 35 hours",
18009820,11891,52045865,FEMALE,,,0,,0,,1,0,,,,,,2017-11-21 11:14:15.627,0,2017.0,4.0,5.0,5.0,4.0,4.0,4.0,YES,Better,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,A lot of freedom. Unlimited holiday.,Not a strong research team,
18136315,11891,54251233,MALE,,,700,Portland,3163,OR,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2017-11-30 08:39:30.65,0,2015.0,1.0,1.0,3.0,1.0,1.0,1.0,NO,Same,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Pay, benefits, NF account, food trucks on lunch","Metrics,  changing cubicles, team meetings",
18307776,11891,65831450,,,,759,San Francisco,2280,CA,1,182988,Senior NOC Engineer,noc engineer,1.0,systems administrator,1.0,2017-12-12 04:20:59.23,1,,4.0,3.0,5.0,4.0,2.0,3.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Good salary, good benefits, challenging work, fun being part of a company that combines movies and entertainment with the latest technology. Always on the cutting edge and always trying to improve the customer experience.","Shift work can be a bit hard on the body sometimes, as there is 24X7 support for the systems.",
18364066,11891,66000369,MALE,,,0,,0,,1,0,,,,,,2017-12-15 10:51:18.027,0,2017.0,5.0,3.0,5.0,5.0,5.0,5.0,YES,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Great culture that allows you the freedom to make choices with great autonomy!,Can't really think of any.,
18405780,11891,803868,FEMALE,,,0,,0,,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2017-12-19 04:09:49.82,1,,2.0,1.0,4.0,3.0,4.0,4.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Health benefits are amazing, the ability to customize your schedule works for me, the pay is good for work performed, free Netflix is a plus and the meals are cheap.","There are a lot of perks working for NetflixCS, but in my opinion it's the worst job I've ever had. The calls are non stop and repetitive. During training you are led to believe that numbers aren't important, but that isn't the reality. Lower level management is very inconsistent. Upper management I've never experienced a problem with. I have noticed that politics play a huge role in your success with this company. I've seen deserving people passed up on promotions. The turnaround rate is obscene.","My advice to senior management is to provide leadership training to lower level supervisors. To lower level management 1) Quit playing pool during your shift 2) If you aren't provided leadership training read a Maxwell book 3) Remember the golden rule ""people don't care how much you know until they know how much you care."" 4) Follow up on your word and stop with the micromanagement"
18508279,11891,64191393,MALE,,,0,,0,,1,0,,,,,,2017-12-28 22:27:52.893,0,2013.0,2.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,paid well. lot of overtime,usual call center issues. overmanaged,
18508414,11891,52150808,FEMALE,,,759,San Francisco,2280,CA,1,3596893,Call Center DVD,,,,,2017-12-28 22:44:29.343,1,,1.0,1.0,2.0,1.0,2.0,1.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,free food and game room,"terrible management, no room for real growth, no security",retrain
18746672,11891,66848322,FEMALE,1992.0,BACHELORS,234,Denver,2519,CO,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2018-01-15 18:59:38.077,0,2015.0,4.0,3.0,3.0,2.0,3.0,3.0,,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Cool Netflix “swag”
Calls were fun to handle
Easy job overall","Childish co-workers
Fights outside the building location",
19054697,11891,16896420,MALE,1988.0,BACHELORS,0,,0,,1,0,,,,,,2018-02-02 19:16:46.327,1,,5.0,5.0,5.0,4.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- Work life balance
- Free breakfast and lunch
- 5% stock options on top of salary",Competitive (but's that's ultimately a good thing),
19108407,11891,68545259,UNKNOWN,,,508,Los Angeles,2280,CA,1,635352,Finance Operations Associate,operations associate,0.9110000133514404,business operations,0.9110000133514404,2018-02-06 12:36:57.107,1,,4.0,4.0,5.0,3.0,3.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,positive culture. great place to innovate. amazing content. freedom and responsibility.,extremely competitive. long hours. very intense all around.,make sure all team members feel valued and heard.
19559567,11891,36846717,,,,755,Salt Lake City,255,UT,1,0,,,,,,2018-03-06 14:40:58.033,0,2017.0,3.0,2.0,5.0,3.0,1.0,5.0,YES,Worse,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,I liked that when I started they were open 24 hours which allowed perfect scheduling options. The overall feel of the environment is pretty laid back.,The hours of operation continually became less and less leaving overnight employees forced to work at inconvinient times or be laid off.,
19667541,11891,59732361,,,,0,,0,,1,0,,,,,,2018-03-13 10:18:09.473,0,2017.0,5.0,5.0,5.0,5.0,5.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"great culture, smart people, fast pace",nothing. Miss the old days tho.,
19668203,11891,52557041,MALE,1979.0,BACHELORS,755,Salt Lake City,255,UT,1,53152,TSR,,0.0,,0.0,2018-03-13 10:37:36.337,0,2018.0,2.0,4.0,4.0,1.0,3.0,1.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"* Good pay
* Good benefits
* Some good people that work there.
* Most cafe food is good","* It is absolutely required you ""graduate"" from training, if not, you will be fired if you make a couple mistakes there, or on the floor. Something they obviously don't tell you.

* Culture states there is transparency but I found that to be only true to some extent.

* There is an air of arrogance from management.

* They only want the cream of the crop, average TSR is just not good enough. This makes for a very high turnover rate.

* Netflix culture is friendly, cordial, professional, but it feels very restrictive, and subtlety-micromanaged.",
19689056,11891,53688421,MALE,,,755,Salt Lake City,255,UT,1,53152,TSR,,0.0,,0.0,2018-03-14 11:23:12.61,1,,4.0,2.0,5.0,4.0,5.0,4.0,YES,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Free Netflix, something new everyday, autonomy,","If you don't improve, you wont work here long.",
19768893,11891,3127315,FEMALE,1969.0,,0,,0,,1,0,,,,,,2018-03-19 21:40:59.063,1,,4.0,4.0,4.0,4.0,5.0,5.0,YES,Better,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,They provide a lot of support.,"Its not full time, only contract.",
19865824,11891,70963880,MALE,,,755,Salt Lake City,255,UT,1,58511,Technical Support Representative,technical support,0.912999987602234,technical support,0.912999987602234,2018-03-26 01:53:52.02,1,,5.0,4.0,5.0,5.0,3.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,This is the most interesting and engaging job I've ever had. Amazing benefits with great leadership and a feedback driven culture.  Every day is a new challenge.  TSR is a great role for curious people who want to avoid a monotonous work routine.,"Since there is a need for 24/7 coverage, your shifts can potentially be less than ideal (working weekends and overnights), but shift bids are held every 3 months.",Thanks for all you do!
19944677,11891,71217747,FEMALE,,,0,,0,,1,0,,,,,,2018-03-30 10:22:58.08,0,2018.0,4.0,4.0,5.0,3.0,4.0,3.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Best place to work &amp; learn,There is no cons  of Netflix,You guys should need to give more priorities to your  senior employees.
20018912,11891,52976226,FEMALE,,,755,Salt Lake City,255,UT,1,45837,CSR2,,0.0,,0.0,2018-04-04 17:42:37.943,0,2017.0,5.0,2.0,5.0,3.0,3.0,5.0,YES,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,25 plus days of PTO and health benefits are great.,Customers can be difficult and it can be a kinda fear based environment based on the seriousness of implementing feedback and depending on your supervisor.,
20069323,11891,71224129,,,,761,San Jose,2280,CA,1,64946,Tech Support,technical support,1.0,technical support,1.0,2018-04-08 20:13:18.743,0,2017.0,1.0,3.0,3.0,2.0,2.0,3.0,NO,Better,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Promotes camaraderie among employees with reasonable benefits to salaried staff,Expects 50 hr work weeks as normal with no regard as to whether goals have been met,Rethink review process to a more merit based model
20102649,11891,71775751,MALE,,,0,,0,,1,0,,,,,,2018-04-10 20:04:35.397,0,2015.0,5.0,5.0,5.0,5.0,5.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Great culture.  Fun company to work for,workloads could be heavy.  hours could be more flexible,they are doing just well.
14560622,11891,55133625,,,,0,,0,,1,0,,,,,,2017-04-09 22:23:18.517,0,2016.0,3.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Good Company. Competitive salary. Overall good,"Poor management, Not organized, No balance of work and life.",
14593178,11891,10186714,MALE,1990.0,BACHELORS,0,,0,,1,0,,,,,,2017-04-11 18:52:21.467,1,,4.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,good pay for all  freelancer,Hard test for all freelancer,make your test for subtitling more easier than available one
15069553,11891,38485660,,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-05-15 14:17:05.107,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"You have a lot of autonomy in technical decisions. 

It's a very respectful place to work. Racism/sexism is not tolerated. 

Really no barriers to getting things done. If you have a great solution to a problem you can roll with it.",That same autonomy can make getting consensus on technical choices more complicated.,
15172971,11891,541203,PREFER_NOT_TO_STATE,,,508,Los Angeles,2280,CA,1,274009,Senior Data Scientist,data scientist,1.0,analytics,1.0,2017-05-23 07:19:42.013,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Bold culture statement, tons of fun problems to solve, high engagement and buy in on data science throughout the company.",People incorrectly feel there's a culture of firing when they first start to work here. Turns out employee turnover is at our below industry levels.,"Never be afraid to radically alter the organization to adapt to changing environments, regardless of size."
15198991,11891,18081620,MALE,1982.0,HIGH_SCHOOL,0,,0,,1,0,,,,,,2017-05-24 22:06:30.163,1,,4.0,4.0,5.0,3.0,3.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Innovative, looks great on resume","Extremely fast pace, sometimes chaotic",Keep employees up to date on new initiatives
15208500,11891,55257979,FEMALE,1975.0,HIGH_SCHOOL,0,,0,,1,0,,,,,,2017-05-25 11:45:17.837,0,2016.0,3.0,3.0,5.0,3.0,2.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Collaborative environment, excellent pay and perks.",Very long hours. You have to be available all the time. They fire without much notice or warning to make proper changes.,Give employees a chance to prove themselves beyond a short time.  Everyone has to grow and learn the culture before becoming a 'stunning colleague'.
15322132,11891,57325819,,,,761,San Jose,2280,CA,1,0,,,,,,2017-06-03 20:52:15.413,1,,1.0,1.0,4.0,2.0,3.0,1.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,top of the market compensation and good product.,"Very political and the culture of fear is real. People will bad-mouth you behind your back, just to save their jobs and since there are no HR processes/rules or documentation, your entire existence will depend on manager. Talking of which, personally I had two managers so far:

One who never led bigger teams before, he said inappropriate/unprofessional things all the time (mind you, Netflix is supposed to hire only experienced people).

The other one  was a macho, drinking type. He always favored the ones who went out with him drinking. If you were not into drinking/socializing/alpha male communication style - too bad!

Summary: If you only care about money, this place is for you but if you want an environment with a positive culture you should look elsewhere.",
15352858,11891,41266200,MALE,,,558,Miami,3318,FL,1,261471,Production Machine Operator,machine operator,0.9110000133514404,operations,0.9110000133514404,2017-06-06 07:24:41.287,0,2014.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,I worked with a great  supervisor and team,Downsizing the DVD  facet of Netflix,
15588687,11891,23923246,,,,0,,0,,1,0,,,,,,2017-06-22 12:32:30.857,0,2013.0,2.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Netflix pays it's employees well, salaried employees get ""unlimited vacation.""","Extremely high turnover, high pressure environment.",
15980067,11891,35154779,MALE,,,0,,0,,1,0,,,,,,2017-07-19 17:23:31.027,0,2017.0,3.0,3.0,5.0,2.0,1.0,3.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Great experience and challenging problems,Zero work life balance at all levels,Hire more people to alleviate workloads
16067748,11891,36106128,PREFER_NOT_TO_STATE,1994.0,,0,,0,,1,0,,,,,,2017-07-25 14:22:43.38,1,,2.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Free lunch once in a while,"Assigned menial tasks, learning very little",
16113728,11891,59455599,,,,755,Salt Lake City,255,UT,1,58511,Technical Support Representative,technical support,0.912999987602234,technical support,0.912999987602234,2017-07-28 08:11:30.443,1,,4.0,4.0,4.0,4.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Great work environment. Great benefits. No pressure to adhere to a script to research and solve problems. Still a call center.,Very fast paced. Need to be able to adapt to changing work flows. 24/7 department in TSR so nights and weekends are at work.,Be more flexible with scheduling.
16189475,11891,59691394,,,,0,,0,,1,0,,,,,,2017-08-02 17:56:06.13,0,2015.0,4.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Really enjoyed my time here,"No cons really, could use more pay",
16205913,11891,40784594,FEMALE,,,761,San Jose,2280,CA,1,59739,Customer Experience Manager,customer experience manager,1.0,customer service,1.0,2017-08-03 16:08:33.49,1,,4.0,4.0,5.0,4.0,4.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Affords a great deal of autonomy,Not a lot of internally offered formal development,Continue to focus on diversity (ethnic and gender)
16264762,11891,45867178,FEMALE,1984.0,BACHELORS,755,Salt Lake City,255,UT,1,53152,TSR,,0.0,,0.0,2017-08-08 08:07:58.577,0,2016.0,4.0,4.0,5.0,4.0,3.0,5.0,YES,Better,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Amazing coworkers, family environment. Wonderful medical and benifits",High performance. Still a call center,
16582861,11891,60698236,FEMALE,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-08-29 21:26:43.94,1,,5.0,4.0,5.0,4.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Smart and mature colleagues, great pay, lots of independence, open and honest culture, beautiful campus, solid benefits, tasty food, inspiring vision",I have no cons that are specific to this company but it's got a typical low percent of women in tech which is a bummer,
